Reef_ID,reef_name,not_zoned,buffer,commonwealth_island_GBRMPA,conservation_park,general_use,habitat_protection,marine_national_park,preservation,scientific_research,total_area_nine_zones,minimum_distance_to_nearest_port_m,GBRMPA_management_area,subregion,qfish,region_code
1326,Kestrel Reef,0,0,0,0,0,2.002302951,0,0,0,2.002302951,140545.9567,Far Northern Management Area,Cape York Peninsula,59281,G
1327,U/N Reef,0,0,0,0.010221778,0,0,0,0,0,0.010221778,133641.3754,Far Northern Management Area,Cape York Peninsula,59281,G
997,Pelican Island Reef,0,0,0,0,0,8.012617928,0,0,0,8.012617928,139428.275,Far Northern Management Area,Cape York Peninsula,59281,G
998,Hedge Reef,0,0,0,0,0,0,104.7476884,0,0,104.7476884,141063.3255,Far Northern Management Area,Cape York Peninsula,59282,G
1015,U/N Reef,0,0,0,0,0.022141965,0,0,0,0,0.022141965,143783.8643,Far Northern Management Area,Cape York Peninsula,59281,G
1016,U/N Reef,0,0,0,4.441150014,0,0,0,0,0,4.441150014,131884.2273,Far Northern Management Area,Cape York Peninsula,59281,G
1017,Burkitt Reef,0,0,0,0,0,2.126885457,0,0,0,2.126885457,138694.5565,Far Northern Management Area,Cape York Peninsula,59281,G
1018,U/N Reef,0,0,0,0.049810956,0,0,0,0,0,0.049810956,135578.3843,Far Northern Management Area,Cape York Peninsula,59281,G
1019,Iris Reef,0,0,0,0,0,6.4559142,0,0,0,6.4559142,143644.3146,Far Northern Management Area,Cape York Peninsula,59281,G
1020,Obree Reef,0,0,0,0.081537812,0,0,0,0,0,0.081537812,140335.0687,Far Northern Management Area,Cape York Peninsula,59281,G
1041,U/N Reef,0,0,0,0,0,12.34393795,0,0,0,12.34393795,117716.1417,Far Northern Management Area,Cape York Peninsula,59282,E
1042,U/N Reef,0,0,0,0,0,1.454748989,0,0,0,1.454748989,123733.8796,Far Northern Management Area,Cape York Peninsula,59282,G
1043,U/N Reef,0,0,0,0,0,2.993956824,0,0,0,2.993956824,123730.0064,Far Northern Management Area,Cape York Peninsula,59282,G
1044,Creech Reef (North),0,0,0,0,0,10.12705626,0,0,0,10.12705626,126653.6571,Far Northern Management Area,Cape York Peninsula,59282,G
1045,Creech Reef (South),0,0,0,0,0,1.319628931,0,0,0,1.319628931,128635.5979,Far Northern Management Area,Cape York Peninsula,59282,G
1066,U/N Reef,0,0,0,0,0,17.59011517,0,0,0,17.59011517,134083.7878,Far Northern Management Area,Cape York Peninsula,59282,G
1067,Sand Bank No 5 Reef,0,0,0,0,0,13.26384362,0,0,0,13.26384362,147656.993,Far Northern Management Area,Cape York Peninsula,59282,G
1068,U/N Reef,0,0,0,0,0,7.702931349,0,0,0,7.702931349,151084.9323,Far Northern Management Area,Cape York Peninsula,59282,G
1082,U/N Reef,0,0,0,0,0,8.27368247,0,0,0,8.27368247,143194.2562,Far Northern Management Area,Cape York Peninsula,59282,G
1083,U/N Reef,0,0,0,0,0,4.363193562,0,0,0,4.363193562,149881.3637,Far Northern Management Area,Cape York Peninsula,59282,G
1084,U/N Reef,0,0,0,0,0,7.382701943,0,0,0,7.382701943,145671.3679,Far Northern Management Area,Cape York Peninsula,59282,G
1085,U/N Reef,0,0,0,0,0,21.11581989,0,0,0,21.11581989,160686.9144,Far Northern Management Area,Cape York Peninsula,59282,G
1104,U/N Reef,0,0,0,0,0,0,0.005587106,0,0,0.005587106,150159.58,Far Northern Management Area,Cape York Peninsula,59282,G
1105,Rodda Reef,0,0,0,0,0,12.86365846,0,0,0,12.86365846,169589.8923,Far Northern Management Area,Cape York Peninsula,59282,G
1106,Joan Reef,0,0,0,0,0,4.135965494,0,0,0,4.135965494,171966.8826,Far Northern Management Area,Cape York Peninsula,59282,G
1107,Wilson Reef,0,0,0,0,0,22.26818657,0,0,0,22.26818657,176925.465,Far Northern Management Area,Cape York Peninsula,59282,G
1108,Davie Reef,0,0,0,0,0,14.86725031,0,0,0,14.86725031,175994.2426,Far Northern Management Area,Cape York Peninsula,59282,G
1109,Eves Reef,0,0,0,0,0,0,2.1589763,0,0,2.1589763,170787.2314,Far Northern Management Area,Cape York Peninsula,59283,G
1110,U/N Reef,0,0,0,0,0,0,0.013270288,0,0,0.013270288,171125.1408,Far Northern Management Area,Cape York Peninsula,59283,G
1129,Tydeman Reef,0,0,0,0,0,22.76322889,0,0,0,22.76322889,171669.6342,Far Northern Management Area,Cape York Peninsula,59293,G
1130,U/N Reef,0,0,0,0,0,0.0117065,0,0,0,0.0117065,88130.96091,Far Northern Management Area,Cape York Peninsula,59281,G
1131,U/N Reef,0,0,0,0,0,0.501474278,0,0,0,0.501474278,90327.00344,Far Northern Management Area,Cape York Peninsula,59281,G
1132,U/N Reef,0,0,0,0,0,0.716714952,0,0,0,0.716714952,91762.7532,Far Northern Management Area,Cape York Peninsula,59271,E
1133,U/N Reef,0,0,0,0,0.016165207,0,0,0,0,0.016165207,130009.7887,Far Northern Management Area,Cape York Peninsula,59282,G
1134,U/N Reef,0,0,0,4.990095213,0,0,0,0,0,4.990095213,144756.986,Far Northern Management Area,Cape York Peninsula,59291,G
1135,Beabey Patches,0,0,0,0,0.000204835,0,0,0,0,0.000204835,149067.1564,Far Northern Management Area,Cape York Peninsula,59291,G
1149,Grub Reef,0,0,0,0,0,0,38.43331887,0,0,38.43331887,154334.0456,Far Northern Management Area,Cape York Peninsula,59292,G
1150,Keast Shoal,0,0,0,0,0.003566036,0,0,0,0,0.003566036,158200.8848,Far Northern Management Area,Cape York Peninsula,59291,G
1151,Cameron Shoal,0,0,0,0,0.005119847,0,0,0,0,0.005119847,158746.5176,Far Northern Management Area,Cape York Peninsula,59291,G
1152,Fahey Reef,0,0,0,0,0,1.230559726,0,0,0,1.230559726,155946.956,Far Northern Management Area,Cape York Peninsula,59291,G
1153,Taiwan Shoal,0,0,0,0,0.005757738,0,0,0,0,0.005757738,159197.4957,Far Northern Management Area,Cape York Peninsula,59291,G
1174,Eden Reef,0,0,0,0,0,2.879573698,0,0,0,2.879573698,159600.1152,Far Northern Management Area,Cape York Peninsula,59291,G
1175,Clark Shoal,0,0,0,0,0.017236447,0,0,0,0,0.017236447,166027.4471,Far Northern Management Area,Cape York Peninsula,59291,G
1176,U/N Reef,0,0,0,9.575331078,0,0,0,0,0,9.575331078,152189.5211,Far Northern Management Area,Cape York Peninsula,59291,G
1177,Olive Patch,0,0,0,0,0.013002767,0,0,0,0,0.013002767,171147.5204,Far Northern Management Area,Cape York Peninsula,59291,G
1178,Cliff Islands Reef (West),0,0,0,0,0,0,2.822283043,0,0,2.822283043,169267.3718,Far Northern Management Area,Cape York Peninsula,59291,G
1179,Cliff Islands Reef (East),0,0,0,0,0,0,1.095767067,0,0,1.095767067,170991.7908,Far Northern Management Area,Cape York Peninsula,59291,G
1180,U/N Reef,0,0,0,0,0,0,3.929320554,0,0,3.929320554,170727.9859,Far Northern Management Area,Cape York Peninsula,59291,G
1181,June Reef,0,0,0,0,0,0,1.367773467,0,0,1.367773467,177407.7549,Far Northern Management Area,Cape York Peninsula,59291,G
1198,Corbett Reef,0,0,0,0,0,0,133.527753,0,0,133.527753,160125.3438,Far Northern Management Area,Cape York Peninsula,59292,G
1199,Clack Reef,0,0,0,0,0,0,30.96561378,0,0,30.96561378,174985.9488,Far Northern Management Area,Cape York Peninsula,59292,G
1200,King Island Reef,0,0,0,0,0,0,3.874550677,0,0,3.874550677,173696.6815,Far Northern Management Area,Cape York Peninsula,59292,G
1201,Aylen Patch,0,0,0,0,0.10986258,0,0,0,0,0.10986258,162628.4602,Far Northern Management Area,Cape York Peninsula,59292,G
1202,Oswald Shoal,0,0,0,0,0.017980488,0,0,0,0,0.017980488,161384.7192,Far Northern Management Area,Cape York Peninsula,59293,G
1212,Wharton Reef,0,0,0,0,0,3.282569077,0,0,0,3.282569077,168978.3955,Far Northern Management Area,Cape York Peninsula,59292,G
1213,Atkinson Reef,0,0,0,0,0.037346947,0,0,0,0,0.037346947,174043.9179,Far Northern Management Area,Cape York Peninsula,59292,G
1214,Channel Rocks Reef,0,0,0,0.000390562,0,0,0,0,0,0.000390562,159129.4276,Far Northern Management Area,Cape York Peninsula,59292,G
1215,Boulder Rock Reef,0,0,0,0.00420174,0,0,0,0,0,0.00420174,158628.8047,Far Northern Management Area,Cape York Peninsula,59292,G
1216,Stanley Island Reef (No 1),0,0,0,2.070138797,0,0,0,0,0,2.070138797,175734.2742,Far Northern Management Area,Cape York Peninsula,59292,G
1232,Stanley Island Reef (No 2),0,0,0,1.622374481,0,0,0,0,0,1.622374481,174573.9386,Far Northern Management Area,Cape York Peninsula,59292,G
1233,Stanley Island Reef (No 3),0,0,0,0.60692822,0,0,0,0,0,0.60692822,175870.22,Far Northern Management Area,Cape York Peninsula,59292,G
1234,Stanley Island Reef (No 4),0,0,0,1.139292043,0,0,0,0,0,1.139292043,175958.0582,Far Northern Management Area,Cape York Peninsula,59292,G
1235,Stanley Island Reef (No 5),0,0,0,0.959390217,0,0,0,0,0,0.959390217,176548.0082,Far Northern Management Area,Cape York Peninsula,59292,G
1236,U/N Reef,0,0,0,0,0,0,2.719383635,0,0,2.719383635,143525.0572,Far Northern Management Area,Cape York Peninsula,59293,G
1237,MacLear Reef,0,0,0,0.368141529,0,0,0,0,0,0.368141529,171124.5784,Far Northern Management Area,Cape York Peninsula,59292,G
1260,Blackwood Reef,0,0,0,1.245800258,0,0,0,0,0,1.245800258,172013.5953,Far Northern Management Area,Cape York Peninsula,59292,G
1261,Denham Reef,0,0,0,1.271542973,0,0,0,0,0,1.271542973,168269.0975,Far Northern Management Area,Cape York Peninsula,59292,G
1262,Rocky Islets Reef (North),0,0,0,1.151030346,0,0,0,0,0,1.151030346,159217.6434,Far Northern Management Area,Cape York Peninsula,59292,G
1263,Rocky Islets Reef (South),0,0,0,0.2937731,0,0,0,0,0,0.2937731,157471.9505,Far Northern Management Area,Cape York Peninsula,59292,G
1264,U/N Reef,0,0,0,0,0,0,48.06211774,0,0,48.06211774,152169.7673,Far Northern Management Area,Cape York Peninsula,59293,G
1265,U/N Reef,0,0,0,0,0,0,0.073977983,0,0,0.073977983,153566.9433,Far Northern Management Area,Cape York Peninsula,59293,G
1266,Pipon Shoals,0,0,0,0,0.000577289,0,0,0,0,0.000577289,159794.141,Far Northern Management Area,Cape York Peninsula,59293,G
1267,Melanie Patches,0,0,0,0,0.093578466,0,0,0,0,0.093578466,156723.2041,Far Northern Management Area,Cape York Peninsula,59293,G
1289,Pipon Reef,0,0,0,0,0,7.733121918,0,0,0,7.733121918,157750.846,Far Northern Management Area,Cape York Peninsula,59293,G
1290,North Warden Reef,0,0,0,0,0,0,3.865065847,0,0,3.865065847,147014.2741,Far Northern Management Area,Cape York Peninsula,59293,G
1291,Singleton Patch,0,0,0,0,0.044585704,0,0,0,0,0.044585704,150189.2459,Far Northern Management Area,Cape York Peninsula,59293,G
1305,Flinders Island Reef (No 1),0,0,0,2.054969507,0,0,0,0,0,2.054969507,169900.8161,Far Northern Management Area,Cape York Peninsula,59292,G
1306,Flinders Island Reef (No 2),0,0,0,2.210190072,0,0,0,0,0,2.210190072,170022.4033,Far Northern Management Area,Cape York Peninsula,59292,G
1307,Flinders Island Reef (No 3),0,0,0,3.91130962,0,0,0,0,0,3.91130962,173686.4428,Far Northern Management Area,Cape York Peninsula,59292,G
1308,U/N Reef,0,0,0,0,0,0,3.176253822,0,0,3.176253822,136415.025,Far Northern Management Area,Cape York Peninsula,59293,G
1309,Hales Reef,0,0,0,0,0,0,0.037590251,0,0,0.037590251,152149.3669,Far Northern Management Area,Cape York Peninsula,59293,G
1310,Sand Bank No 1 Reef,0,0,0,0,0,0,10.90306262,0,0,10.90306262,130627.0608,Far Northern Management Area,Cape York Peninsula,59293,G
1311,U/N Reef,0,0,0,0,0,0,0.022319465,0,0,0.022319465,132018.2403,Far Northern Management Area,Cape York Peninsula,59293,G
1328,U/N Reef,0,0,0,0,0,0,10.71857941,0,0,10.71857941,125969.8538,Far Northern Management Area,Cape York Peninsula,59293,G
1329,Broomfield Rock Reef,0,0,0,0,0,0,0.148543174,0,0,0.148543174,141023.9866,Far Northern Management Area,Cape York Peninsula,59293,G
1330,U/N Reef,0,0,0,0,0,0,2.601523951,0,0,2.601523951,124979.3957,Far Northern Management Area,Cape York Peninsula,59293,G
1331,Rocky Point Island Reef,0,0,0,0,0,0,0.074628637,0,0,0.074628637,145102.4783,Far Northern Management Area,Cape York Peninsula,59293,G
999,South Warden Reef,0,0,0,0,0,0,52.25973506,0,0,52.25973506,135430.9548,Far Northern Management Area,Cape York Peninsula,59293,G
1000,Unison Reef,0,0,0,0,0,0,3.111565896,0,0,3.111565896,131917.6602,Far Northern Management Area,Cape York Peninsula,59293,G
1001,U/N Reef,0,0,0,0,0,0,16.91396859,0,0,16.91396859,124673.2866,Far Northern Management Area,Cape York Peninsula,59293,G
1002,Stapleton Reef,0,0,0,0,0,0,10.44606094,0,0,10.44606094,119842.1082,Far Northern Management Area,Cape York Peninsula,59293,G
1021,Munro Reef,0,0,0,0,0,0,24.89837334,0,0,24.89837334,127700.5676,Far Northern Management Area,Cape York Peninsula,59293,G
1022,U/N Reef,0,0,0,0,0,11.89788813,0,0,0,11.89788813,114372.0015,Far Northern Management Area,Cape York Peninsula,59293,G
1023,Davy Patches (No 1),0,0,0,0,0,0,0.003820541,0,0,0.003820541,127120.8153,Far Northern Management Area,Cape York Peninsula,59293,G
1024,Davy Patches (No 2),0,0,0,0,0,0,0.00749838,0,0,0.00749838,126751.9235,Far Northern Management Area,Cape York Peninsula,59293,G
1025,Davy Patches (No 3),0,0,0,0,0,0,0.009172201,0,0,0.009172201,125646.2902,Far Northern Management Area,Cape York Peninsula,59293,G
1026,U/N Reef,0,0,0,0,0,0,0.00299051,0,0,0.00299051,134470.589,Far Northern Management Area,Cape York Peninsula,59293,G
1027,U/N Reef,0,0,0,0,0,0,6.023333972,0,0,6.023333972,133090.2466,Far Northern Management Area,Cape York Peninsula,59293,G
1028,Barrow Reef,0,0,0,1.189231667,0,0,0,0,0,1.189231667,129379.2104,Far Northern Management Area,Cape York Peninsula,59293,G
1046,Switzer Reef,0,0,0,0,0,0,36.37004604,0,0,36.37004604,121610.3546,Far Northern Management Area,Cape York Peninsula,59293,G
1047,U/N Reef,0,0,0,0,0,9.523523173,0,0,0,9.523523173,109590.1504,Far Northern Management Area,Cape York Peninsula,59293,G
1048,Combe Reef,0,0,0,0,0,0,51.75208953,0,0,51.75208953,107464.0414,Far Northern Management Area,Cape York Peninsula,59293,G
1069,Ingram-Beanley Reef,0,0,0,0,0,16.91055749,0,0,0,16.91055749,106014.5886,Far Northern Management Area,Cape York Peninsula,59293,G
1070,Bewick Reef,0,0,0,0,0,2.253847926,0,0,0,2.253847926,110718.5886,Far Northern Management Area,Cape York Peninsula,59293,G
1086,Mid Reef,0,0,0,0,0,30.2035416,0,0,0,30.2035416,101578.7815,Far Northern Management Area,Cape York Peninsula,59293,G
1087,U/N Reef,0,0,0,0,0,0,23.97289941,0,0,23.97289941,115955.5704,Far Northern Management Area,Cape York Peninsula,59302,G
1088,Watson Reef,0,0,0,0,0,1.922940698,0,0,0,1.922940698,103224.1193,Far Northern Management Area,Cape York Peninsula,59293,G
1089,Wooden Patch,0,0,0,0,0,2.93E-05,0,0,0,2.93E-05,110664.0465,Far Northern Management Area,Cape York Peninsula,59293,G
1090,Baron Reef,0,0,0,0,0,0,0.512045152,0,0,0.512045152,114502.9083,Far Northern Management Area,Cape York Peninsula,59293,G
1111,Weigall Reefs (East),0,0,0,0,0,0,1.832068372,0,0,1.832068372,118320.7971,Far Northern Management Area,Cape York Peninsula,59293,G
1112,Weigall Reefs (West),0,0,0,0,0,0,0.664564557,0,0,0.664564557,118630.0437,Far Northern Management Area,Cape York Peninsula,59293,G
1113,Megaera Reef,0,0,0,0,0,2.997102343,0,0,0,2.997102343,98554.46058,Far Northern Management Area,Cape York Peninsula,59293,G
1114,U/N Reef,0,0,0,0,0,9.08275122,0,0,0,9.08275122,121929.445,Far Northern Management Area,Cape York Peninsula,59294,G
1115,U/N Reef,0,0,0,0,0,23.38648818,0,0,0,23.38648818,116235.5449,Far Northern Management Area,Cape York Peninsula,59294,G
1116,U/N Reef,0,0,0,0,0,9.997320069,0,0,0,9.997320069,112650.439,Far Northern Management Area,Cape York Peninsula,59294,G
1117,U/N Reef,0,0,0,0,0,0.419709407,0,0,0,0.419709407,109269.3128,Far Northern Management Area,Cape York Peninsula,59294,G
1136,U/N Reef,0,0,0,0,0,12.88066916,0,0,0,12.88066916,107260.8025,Far Northern Management Area,Cape York Peninsula,59294,G
1137,U/N Reef,0,0,0,0,0,0.045714965,0,0,0,0.045714965,106287.4695,Far Northern Management Area,Cape York Peninsula,59294,G
1138,U/N Reef,0,0,0,0,0,4.406272072,0,0,0,4.406272072,104701.4601,Far Northern Management Area,Cape York Peninsula,59294,G
1139,Jewell Reef,0,0,0,0,0,18.2759372,0,0,0,18.2759372,98593.7676,Far Northern Management Area,Cape York Peninsula,59294,G
1140,U/N Reef,0,0,0,0,0,5.23257188,0,0,0,5.23257188,108496.6749,Far Northern Management Area,Cape York Peninsula,59294,G
1141,U/N Reef,0,0,0,0,0,3.664865444,0,0,0,3.664865444,103389.4376,Far Northern Management Area,Cape York Peninsula,59294,G
1154,Crescent Reef,0,0,0,0,0,15.87301965,0,0,0,15.87301965,100671.2758,Far Northern Management Area,Cape York Peninsula,59294,G
1155,Parke Reef,0,0,0,0,0,9.029098305,0,0,0,9.029098305,96759.90746,Far Northern Management Area,Cape York Peninsula,59294,G
1156,U/N Reef,0,0,0,0,0,3.026245544,0,0,0,3.026245544,98099.29787,Far Northern Management Area,Cape York Peninsula,59294,G
1157,Hilder Reef,0,0,0,0,0,0,0,8.915393495,0,8.915393495,92518.39719,Cairns/Cooktown Management Area,Cape York Peninsula,59294,G
1182,Hicks Reef,0,0,0,0,0,17.54421712,0,0,0,17.54421712,93006.6515,Cairns/Cooktown Management Area,Cape York Peninsula,59295,G
1183,Snake Reef,0,0,0,0,0,23.84168811,0,0,0,23.84168811,97370.65347,Far Northern Management Area,Cape York Peninsula,59294,G
1184,Waining Reef,0,0,0,0,0,43.2656665,0,0,0,43.2656665,93215.37606,Far Northern Management Area,Cape York Peninsula,59303,G
1185,Day Reef,0,0,0,0,0,0,0,0,21.18866931,21.18866931,88814.89929,Cairns/Cooktown Management Area,Cape York Peninsula,59304,G
1203,Howick Reef,0,0,0,8.275371549,0,0,0,0,0,8.275371549,94059.919,Far Northern Management Area,Cape York Peninsula,59302,G
1204,Noble Reef,0,0,0,0,0,0,1.212606611,0,0,1.212606611,107137.9658,Far Northern Management Area,Cape York Peninsula,59302,G
1217,Newton Reef,0,0,0,0,0,1.894200497,0,0,0,1.894200497,97757.73692,Far Northern Management Area,Cape York Peninsula,59302,G
1218,Sand Reef,0,0,0,0,0,0.002832955,0,0,0,0.002832955,100809.6416,Far Northern Management Area,Cape York Peninsula,59302,G
1219,Houghton Reef,0,0,0,2.489090499,0,0,0,0,0,2.489090499,92898.76059,Far Northern Management Area,Cape York Peninsula,59302,G
1220,U/N Reef,0,0,0,0,0,0,0.236564742,0,0,0.236564742,98501.12519,Far Northern Management Area,Cape York Peninsula,59302,G
1221,Coquet Reef,0,0,0,2.111364,0,0,0,0,0,2.111364,90424.55544,Far Northern Management Area,Cape York Peninsula,59302,G
1238,Miles Reef (North),0,0,0,0,0,0.001667186,0,0,0,0.001667186,94351.02142,Far Northern Management Area,Cape York Peninsula,59302,G
1239,Miles Reef (South),0,0,0,0,0,0.058794538,0,0,0,0.058794538,94167.65603,Far Northern Management Area,Cape York Peninsula,59302,G
1240,Leggatt Reef,0,0,0,0,0,0,0.863789852,0,0,0.863789852,96497.93492,Far Northern Management Area,Cape York Peninsula,59302,G
1241,U/N Reef,0,0,0,0,0,0,0,0.241398143,0,0.241398143,97691.31261,Far Northern Management Area,Cape York Peninsula,59302,G
1242,Sinclair-Morris Reef,0,0,0,0,0,0,1.576570122,0,0,1.576570122,93619.98954,Far Northern Management Area,Cape York Peninsula,59302,G
1243,Hampton Reef,0,0,0,0,0,0,1.917462719,0,0,1.917462719,93434.57791,Far Northern Management Area,Cape York Peninsula,59302,G
1244,Beatrice Reef,0,0,0,0,0,0,0.273209589,0,0,0.273209589,90442.95217,Far Northern Management Area,Cape York Peninsula,59302,G
1268,Murdoch Reef,0,0,0,0,0,0,7.333356338,0,0,7.333356338,84623.50513,Far Northern Management Area,Cape York Peninsula,59302,G
1269,U/N Reef,0,0,0,0,0,0,11.23550785,0,0,11.23550785,80334.80488,Cairns/Cooktown Management Area,Cape York Peninsula,59302,G
1270,Rocky Ledges,0,0,0,0,0,0,1.41682744,0,0,1.41682744,77805.99397,Cairns/Cooktown Management Area,Cape York Peninsula,59302,G
1271,U/N Reef,0,0,0,0,0,0,0.00999013,0,0,0.00999013,73371.67486,Cairns/Cooktown Management Area,Cape York Peninsula,59302,G
1272,U/N Reef,0,0,0,0,0,0,0.002856358,0,0,0.002856358,73764.8379,Cairns/Cooktown Management Area,Cape York Peninsula,59302,G
1273,U/N Reef,0,0,0,0,0,0,1.128957895,0,0,1.128957895,74194.67392,Cairns/Cooktown Management Area,Cape York Peninsula,59302,G
1274,Fly Reef,0,0,0,0,0,4.560718477,0,0,0,4.560718477,87390.6132,Far Northern Management Area,Cape York Peninsula,59303,G
1275,Underwood Shoal,0,0,0,0,0,0.001178989,0,0,0,0.001178989,76871.33446,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1276,Covered Reef,0,0,0,0,0,0.012794571,0,0,0,0.012794571,70482.09994,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1277,Stewart Shoal,0,0,0,0,0,0.070082109,0,0,0,0.070082109,74089.81294,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1292,Petricola Shoal,0,0,0,0,0,0.092811701,0,0,0,0.092811701,72289.77344,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1293,MacGillivray Reef,0,0,0,0,0,0,0,0,2.595164918,2.595164918,70442.88244,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1294,Nymph Reef,0,0,0,0,0,0,2.83752055,0,0,2.83752055,68894.27512,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
1312,Lizard Island Reef (North West),0,0,0,0,0,0,0,0,0.523971269,0.523971269,69326.8305,Cairns/Cooktown Management Area,Cape York Peninsula,59303,G
